url,vin,title,year,make,model,trim,sales_price,average_market_price,price_tier,odometer_miles,vehicle_age,fuel_type,exterior,interior,dealer_info,dealer_city,dealer_state,dealer_distance_miles,source_city,source_state,source_metro,feature_count,standard_feature_count,seller_notes,price_description,listed_since,stock_number,mileage_listed,list_price_displayed,mileage,list_price,average_list_price,price_range_excellent,price_range_great,price_range_fair,price_range_high,epa_range,city_state,distance,city,state,year_from_title,make_from_title,model_from_title,trim_from_title
https://www.truecar.com/used-cars-for-sale/listing/5TDBT48A96S276879/2006-toyota-sequoia/?position=22&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F%3Fpage%3D9&sourceType=marketplace,5TDBT48A96S276879,Used 2006 Toyota Sequoia Limited 4WD,2006,Toyota,Sequoia,Limited 4WD,15961.0,20640.0,below_market,68265,20,Gas,Unknown,Taupe,One Toyota of Oakland,Oakland,CA,2678.0,San Francisco,CA,san-francisco_ca,0,0,"One Toyota Of Oakland is Northern California's only One Price One person Toyota retailer. - Our family owned and operated Toyota retailer aims to provide world class transparency and ease of transaction; regardless of your location. - Our One Price One Person philosophy ensures each guest is offered our best and only price, first and right upfront. - Our internet pricing is the exact same as our in person pricing. - Our sales agents are not paid on commission and aim to help you meet your exact needs and wants, not theirs. - Putting our guests' needs first, never adding ""dealer add ons"" or fictitious products is who we are. - One Toyota of Oakland also provides 1 year of complimentary maintenance on all used cars under 80,000 miles To speak directly with our General Sales Manager please call Jae 510-508-1740. Natural White 2006 Toyota Sequoia Limited 4WD 5-Speed Automatic with Overdrive 4. 7L V8 SMPI DOHC 5-Speed Automatic with Overdrive, 4WD. Recent Arrival! Odometer is 166044 miles below market average!","The list price of $15,961 for this 2006 Toyota Sequoia is an excellent price! The average list price for similar models is $20,640 . Learn More",Listed 5 days ago,P15968,"68,265 miles","$15,961","Oakland, CA (2678 miles away)","$15,961","$20,640","Below $19,608","$19,608 - $20,433","$20,433 - $21,259","Above $21,259",,,,,,2006,Toyota,Sequoia,Limited 4WD
https://www.truecar.com/used-cars-for-sale/listing/5TDBY68A58S023199/2008-toyota-sequoia/?position=3&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-seattle-wa%2F%3Fpage%3D8&sourceType=marketplace,5TDBY68A58S023199,Used 2008 Toyota Sequoia Limited 5.7L 4WD,2008,Toyota,Sequoia,Limited 5.7L 4WD,11998.0,14287.0,below_market,209166,18,Gas,Nautical Blue Metallic,Gray,Mudarri Motorsports,Kirkland,WA,2469.0,Seattle,WA,seattle_wa,0,0,"Financing Available Regardless of your credit history or situation. Good Credit! Bad Credit! No Credit! Well get you approved today! Paying TOP $$$ for Trade-Ins! *Hablamos Español* Tenemos a alguien que habla español disponible. Ofrecemos financiamiento para todos, ¡trabajamos con ITIN! Call to schedule a test drive today! 425-202-7444 Mudarri Motorsports 13657 NE 126th PL, Kirkland, WA 98034","The list price of $11,998 for this 2008 Toyota Sequoia is an excellent price! The average list price for similar models is $14,287 . Learn More",Listed 4 days ago,,"209,166 miles","$11,998","Kirkland, WA (2469 miles away)","$11,998","$14,287","Below $13,572","$13,572 - $14,143","$14,143 - $14,715","Above $14,715",,,,,,2008,Toyota,Sequoia,Limited 5.7L 4WD
https://www.truecar.com/used-cars-for-sale/listing/5TDBZRBH2MS059561/2021-toyota-highlander/?position=22&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-austin-tx%2F%3Fpage%3D49&sourceType=marketplace&zipcode=78745,5TDBZRBH2MS059561,Used 2021 Toyota Highlander LE AWD,2021,Toyota,Highlander,LE AWD,28998.0,,,59908,5,Gas,Celestial Silver Metallic,Gray,CarMax Live Oak,San Antonio,TX,0.0,Austin,TX,austin_tx,0,0,"CarMax values transparency and wants you to love your next car, not settle on it. Certain vehicles may have unrepaired safety recalls. Check nhtsa. gov/recalls to learn if this vehicle has an unrepaired safety recall. At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no impact to your credit, and receive a trade-in offer all from the comfort of home. See carmax. com for details. Then, when it's time to buy, you can take advantage of express pickup at your local CarMax. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title, tags and $225 documentary fee (not required by law). Price assumes that final purchase will be made in the State of TX, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Inventory shown here is updated every 24 hours.",,Listed 1 day ago,27055814,"59,908 miles","$28,998","San Antonio, TX (0 miles away)",,,,,,,,,,,,2021,Toyota,Highlander,LE AWD
https://www.truecar.com/used-cars-for-sale/listing/5TDBZRBH6NS564410/2022-toyota-highlander/?position=24&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D40&sourceType=marketplace,5TDBZRBH6NS564410,Used 2022 Toyota Highlander LE AWD,2022,Toyota,Highlander,LE AWD,31990.0,32909.0,near_market,36801,4,Gas,Celestial Silver Metallic,Graphite,Wellesley Toyota,Wellesley,MA,17.0,Boston,MA,boston_ma,0,0,"***Blind Spot Monitoring, Amazon/Android/Apple, Automatic Climate Control, Towing***For sale is a Clean Autocheck History one owner 2022 Toyota Highlander AWD LE V6 8-seater equipped with a power liftgate, 18-inch alloy wheels, 2nd row bench seat, automatic LED headlights, LED fog lights, LED daytime running lights and tail lights, front wiper de-icer, dual zone automatic climate control, rear automatic AC control and vents, downhill brake assist, electric parking brake, drive mode select, power adjustable driver seat, blindspot monitoring with rear cross traffic alert, 6-speaker AM/FM/HD sound system with satellite radio capability and USB input, Bluetooth, Amazon Alexa/Android Auto/Apple CarPlay, keyless ignition and Smart keyless entry, power windows and doors, rear backup camera, tow hitch, alarm with engine immobilizer and split folding rear seats. This car also has the Toyota Safety Sense 2. 5 that features a pre-collision system with pedestrian detection, lane departure alert with steering assist, lane tracing assist, auto high beams, road sign assist, and adaptive cruise control. This vehicle has never been smoked in! Before any Pre-owned vehicle is offered for sale at Wellesley Toyota, it goes through a complete 160 point inspection by our technicians. You'll also have several options to extend your factory warranty with varying levels of coverage, duration, mileage, and deductibles... it's all up to you! Our customer service is honest and open so you can drive with confidence!","The list price of $31,990 for this 2022 Toyota Highlander is a great price! The average list price for similar models is $32,909 . Learn More",Listed 28 days ago,ST0180A,"36,801 miles","$31,990","Wellesley, MA (17 miles away)","$31,990","$32,909","Below $31,263","$31,263 - $32,579","$32,579 - $33,896","Above $33,896",,,,,,2022,Toyota,Highlander,LE AWD
https://www.truecar.com/used-cars-for-sale/listing/5TDBZRBHXNS239307/2022-toyota-highlander/?position=23&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-austin-tx%2F%3Fpage%3D35&sourceType=marketplace,5TDBZRBHXNS239307,Used 2022 Toyota Highlander LE AWD,2022,Toyota,Highlander,LE AWD,29909.0,31748.0,below_market,57118,4,Gas,Moon Dust,Black,Lost Pines Toyota CPO,Bastrop,TX,1685.0,Austin,TX,austin_tx,0,0,"2022 Toyota Highlander LE Moondust Clean CARFAX. Odometer is 4347 miles below market average! 20/27 City/Highway MPG Toyota Gold Certified Certified, AWD. Certified. Toyota Gold Certified Details: * Roadside Assistance for 7 Year / 100,000 Mile. Standard New-Car Financing Rates Available. Warranty honored at over 1,400 Toyota dealers in the continental U. S. & Canada. Trade-ins accepted. Trouble-free handling of your transaction, including DMV paperwork * Transferable Warranty * Warranty Deductible: $0 * Limited Warranty: 12 Month/12,000 Mile Limited Comprehensive Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date * Roadside Assistance * Vehicle History * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from TCUV purchase date * 160 Point Inspection Dual zone climate control, Entune premium with apps, smart key with push button start, heated front memory seats! Get there in style! Have additional questions or want a live video walkaround? Just ask and we will send one to you. At Lost Pines Toyota, we are dedicated to providing an exceptional car-buying experience with outstanding customer service, integrity, and care. We are committed to supporting our local community by building lasting relationships and offering quality vehicles, while always prioritizing transparency, trust, and customer satisfaction. Call us today at 512-303-1200.","The list price of $29,909 for this 2022 Toyota Highlander is an excellent price! The average list price for similar models is $31,748 . Learn More",Listed 30 days ago,PNS239307,"57,118 miles","$29,909","Bastrop, TX (1685 miles away)","$29,909","$31,748","Below $30,160","$30,160 - $31,430","$31,430 - $32,700","Above $32,700",,,,,,2022,Toyota,Highlander,LE AWD
https://www.truecar.com/used-cars-for-sale/listing/5TDDGRFH8JS040453/2018-toyota-highlander/?position=4&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F%3Fpage%3D39&sourceType=marketplace,5TDDGRFH8JS040453,Used 2018 Toyota Highlander Hybrid Limited V6 AWD,2018,Toyota,Highlander,Hybrid Limited V6 AWD,22889.0,25463.0,below_market,145954,8,Hybrid,Blizzard Pearl,Ash,Jimmy Vasser Toyota Hybrid Hybrid,Napa,CA,2667.0,San Francisco,CA,san-francisco_ca,0,0,"CARFAX One-Owner. Clean CARFAX. Blizzard Pearl 2018 Toyota Highlander Hybrid Limited AWD eCVT 3. 5L V6 DOHC 24V *CARFAX 1 OWNER*, *LOCAL TRADE*, DEALER SERVICED, NON SMOKER, 3. 5L V6 DOHC 24V, ABS brakes, Active Cruise Control, Alloy wheels, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Heated front seats, Heated/Ventilated Front Bucket Seats, Illuminated entry, Low tire pressure warning, Navigation System, Perforated Leather Seat Trim, Power Liftgate, Power moonroof, Remote keyless entry, Traction control. 29/27 City/Highway MPG Awards: * 2018 KBB. com Best Family Cars * 2018 KBB. com 10 Most Awarded Brands * 2018 KBB. com Best Resale Value Awards","The list price of $22,889 for this 2018 Toyota Highlander is an excellent price! The average list price for similar models is $25,463 . Learn More",Listed 23 days ago,T250477A,"145,954 miles","$22,889","Napa, CA (2667 miles away)","$22,889","$25,463","Below $24,190","$24,190 - $25,208","$25,208 - $26,227","Above $26,227",,,,,,2018,Toyota,Highlander,Hybrid Limited V6 AWD
https://www.truecar.com/used-cars-for-sale/listing/5TDDK3DC6BS029990/2011-toyota-sienna/?position=4&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D29&sourceType=marketplace,5TDDK3DC6BS029990,Used 2011 Toyota Sienna Limited 7-Passenger AWD,2011,Toyota,Sienna,Limited 7-Passenger AWD,11843.0,13691.0,below_market,123740,15,Gas,Silver Sky Metallic,Unknown,Gregory INFINITI,Libertyville,IL,858.0,Chicago,IL,chicago_il,0,0,"Clean CARFAX. Silver 2011 Toyota Sienna XLE 3. 5L V6 SMPI DOHC, AWD. Please Call 847-362-9200 For More Details And Availability. Discover The Future of Car Buying with Gregory INFINITI – Where Convenience Meets Transparency! Skip the hassle of traditional dealerships with Gregory INFINITI’s innovative One & Only process. We streamline buying for both first-time and experienced car buyers, eliminating lengthy waits and frustrating negotiations. Shop Your Way: Use our online platform at express. gregoryinfiniti. com to buy your next vehicle from home. With Express, you’re in control—choose your terms, apply for financing, trade-in, or explore costs. We value transparency and integrity, ensuring honesty throughout the process. Experience the Gregory difference at our state-of-the-art dealership: 1205 S Milwaukee Avenue, Libertyville, IL 60048. We’re Open For You: Monday–Thursday: 9 AM to 8 PM Friday–Saturday: 9 AM to 6 PM Call us at 847-362-9200 or visit GregoryINFINITI. com. Gregory INFINITI—Where convenience, transparency, and service meet. We look forward to serving you! Find a Vehicle with the Features You Want At Gregory INFINITI, we simplify vehicle locating. We’ll help you find a car with advanced tech, luxury, and safety features, such as: Adaptive Cruise Control & Autopilot for effortless driving Cooled/Heated Seats & Heated Steering Wheel for all-season comfort Keyless Start & Remote Start for easy access Navigation System & Apple CarPlay/Android Auto for smart connectivity Bluetooth & Premium Sound System for entertainment on the go USB Ports & Rear Seat Entertainment to keep devices powered and passengers happy Power Liftgate & Sunroof/Moonroof for convenience and style Tow Hitch/Tow Hooks for heavy-duty needs Backup Camera & Blind Spot Monitor for safer driving Automatic Emergency Braking & Lane Departure Warning for added security Leather Seats & Memory Seat settings for comfort Third Row Seating for extra space Visit us today—we’ll help you find the perfect vehicle with the features you love!","The list price of $11,843 for this 2011 Toyota Sienna is an excellent price! The average list price for similar models is $13,691 . Learn More",Listed 6 days ago,U11996,"123,740 miles","$11,843","Libertyville, IL (858 miles away)","$11,843","$13,691","Below $13,006","$13,006 - $13,554","$13,554 - $14,101","Above $14,101",,,,,,2011,Toyota,Sienna,Limited 7-Passenger AWD
https://www.truecar.com/used-cars-for-sale/listing/5TDDK3DC8CS042788/2012-toyota-sienna/?position=24&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F%3Fpage%3D41&sourceType=marketplace,5TDDK3DC8CS042788,Used 2012 Toyota Sienna XLE 7-Passenger V6 AWD,2012,Toyota,Sienna,XLE 7-Passenger V6 AWD,11000.0,12562.0,below_market,151426,14,Gas,Cypress Pearl,Light Gray,Atlanta Best Used Cars,Norcross,GA,923.0,Atlanta,GA,atlanta_ga,0,0,"AWD! LEATHER HEATED SEATS, SUNROOF, REAR VIEW CAMERA, SMART KEY, PUSH BUTTON START, BLUETOOTH AUDIO STREAMING, AUX/USB INPUT, BLUETOOTH, STEERING WHEEL AUDIO CONTROLS, CRUISE CONTROL, DUAL ZONE CLIMATE CONTROLS, ALLOY WHEELS, TINTED WINDOWS, XENON HEADLIGHTS, FOG LAMPS, DYNAMIC STABILITY CONTROL, TRACTION CONTROL, TILT/TELESCOPIC STEERING WHEEL, ABS BRAKES, POWER STEERING, POWER WINDOWS, POWER MIRRORS, POWER LOCKS, DUAL AIR BAGS, SRS AIR BAGS, SIDE AIR BAGS, FRONT CENTER CONSOLE, OVERHEAD CONSOLE, SECURITY SYSTEM AND MUCH MORE, CALL 770-800-5000 FOR MORE INFO!!!","The list price of $11,000 for this 2012 Toyota Sienna is an excellent price! The average list price for similar models is $12,562 . Learn More",Listed 23 days ago,CS042788-54,"151,426 miles","$11,000","Norcross, GA (923 miles away)","$11,000","$12,562","Below $11,934","$11,934 - $12,436","$12,436 - $12,939","Above $12,939",,,,,,2012,Toyota,Sienna,XLE 7-Passenger V6 AWD
https://www.truecar.com/used-cars-for-sale/listing/5TDDK3EH2CS144758/2012-toyota-highlander/?position=13&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-detroit-mi%2F%3Fpage%3D32&sourceType=marketplace,5TDDK3EH2CS144758,Used 2012 Toyota Highlander 4WD 4dr V6 Limited,2012,Toyota,Highlander,4WD 4dr V6 Limited,6999.0,8949.0,below_market,233548,14,Gas,Shoreline Blue Pearl,Sand Beige,Suburban Toyota of Farmington Hills,Farmington Hills,MI,627.0,Detroit,MI,detroit_mi,0,0,"**CARFAX ONE OWNER**, **HEATED SEATS**, **LEATHER**, **LOCAL TRADE**, **LOTS OF SPACE**, **SUNROOF/MOONROOF**, **WELL MAINTAINED**, **AS-IS CAR SPECIAL**, *WELL BELOW MARKET**, **BLUETOOTH**, AWD. CARFAX One-Owner. **NO HASSLE FINANCING**Ann Arbor, Novi, Northville, Livonia, Detroit, Brighton, West Bloomfield Township, Pontiac, Royal Oak, Troy, Dearborn, Warren, Sterling Heights, Clawson, Hazel Park, Berkley, Ypsilanti, Saline, Birmingham, Southfield, Oak Park, Huntington Woods, Ferndale, Shelby Township, Belleville, Wixom, Howell, Plymouth, Farmington, Farmington Hills. Price does not include licensing costs, registration fees, taxes, $499 reconditioning expense and dealer doc fee of $280, which are to be paid by the consumer. Suburban Toyota of Farmington Hills takes pride in customer satisfaction with a 4. 6 Star Google rating. We are here to assist with all your vehicle needs from your first car to your dream car and everything in between. Come in today for a test drive and see why so many customers make the choice to do business with Suburban! We'll give you a 3 day vehicle exchange guarantee if the purchased vehicle is not for you (see store manager for details)*. You will also be given a Carfax vehicle history report free of charge. Most vehicles come with a 6 month/6,000 mile limited powertrain warranty. ** Suburban Toyota of Farmington hills is proud to have a 4. 8/5 star DealerRater. com review rating on over 175 reviews by real customers just like you. Recent Arrival! Awards: * 2012 IIHS Top Safety Pick * 2012 KBB. com 10 Best Used SUVs Under $15,000 * 2012 KBB. com 10 Best Used Midsize SUVs Under $15,000 * 2012 KBB. com Best Resale Value Awards Reviews: * There are plenty of midsize crossover SUVs worthy of owning, but when you combine the 2012 Toyota Highlander crossover’s wide model range, exceptional resale value and strong owner-satisfaction figures, it gets a bit harder to justify buying anything else. Source: KBB. com * Powerful yet fuel-efficient V6; user-friendly cabin with innovative second-row seat design; easy to maneuver. Source: Edmunds Price does not include licensing costs, registration fees, taxes and dealer doc fee of $260, which are to be paid by the consumer.","The list price of $6,999 for this 2012 Toyota Highlander is an excellent price! The average list price for similar models is $8,949 . Learn More",Listed 31 days ago,CS144758A,"233,548 miles","$6,999","Farmington Hills, MI (627 miles away)","$6,999","$8,949","Below $8,501","$8,501 - $8,859","$8,859 - $9,217","Above $9,217",,,,,,2012,Toyota,Highlander,4WD 4dr V6 Limited
https://www.truecar.com/used-cars-for-sale/listing/5TDDK3EHXAS036224/2010-toyota-highlander/?position=26&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F%3Fpage%3D21&sourceType=marketplace,5TDDK3EHXAS036224,Used 2010 Toyota Highlander Limited V6 4WD,2010,Toyota,Highlander,Limited V6 4WD,7500.0,8641.0,below_market,211255,16,Gas,Magnetic Gray Metallic,Ash,Atlanta Best Used Cars,Norcross,GA,923.0,Atlanta,GA,atlanta_ga,0,0,"AWD, 4WD! LEATHER HEATED SEATS, SUNROOF, REAR VIEW CAMERA, SMART KEY, PUSH BUTTON START, JBL SOUND SYSTEM, BLUETOOTH AUDIO STREAMING, AUX/USB INPUT, BLUETOOTH, CD PLAYER, STEERING WHEEL AUDIO CONTROLS, CRUISE CONTROL, 3RD ROW SEATING, DUAL ZONE CLIMATE CONTROL, ALLOY WHEELS, TINTED WINDOWS, XENON HEADLIGHTS, FOG LAMPS, DYNAMIC STABILITY CONTROL, TRACTION CONTROL, TILT/TELESCOPIC STEERING WHEEL, POWER LIFTGATE, POWER STEERING, POWER WINDOWS, POWER MIRRORS, POWER LOCKS, ABS BRAKES, DUAL AIR BAGS, SRS AIR BAGS, SIDE AIR BAGS, FRONT CENTER CONSOLE, SECURITY SYSTEM AND MUCH MORE, CALL 770-800-5000 FOR MORE INFO!!!","The list price of $7,500 for this 2010 Toyota Highlander is an excellent price! The average list price for similar models is $8,641 . Learn More",Listed 74 days ago,AS036224-874,"211,255 miles","$7,500","Norcross, GA (923 miles away)","$7,500","$8,641","Below $8,209","$8,209 - $8,554","$8,554 - $8,900","Above $8,900",,,,,,2010,Toyota,Highlander,Limited V6 4WD
https://www.truecar.com/used-cars-for-sale/listing/5TDDKRFH3ES053518/2014-toyota-highlander/?position=9&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F%3Fpage%3D35&sourceType=marketplace,5TDDKRFH3ES053518,Used 2014 Toyota Highlander Limited Platinum V6 AWD,2014,Toyota,Highlander,Limited Platinum V6 AWD,16498.0,14971.0,above_market,135892,12,Gas,Gray,Black,Hayward Kia,Hayward,CA,2674.0,San Francisco,CA,san-francisco_ca,0,0,,"The list price of $16,498 for this 2014 Toyota Highlander is a high price! The average list price for similar models is $14,971 . Learn More",Listed 125 days ago,1632,"135,892 miles","$16,498","Hayward, CA (2674 miles away)","$16,498","$14,971","Below $13,530","$13,530 - $14,971","$14,971 - $16,412","Above $16,412",,,,,,2014,Toyota,Highlander,Limited Platinum V6 AWD
https://www.truecar.com/used-cars-for-sale/listing/5TDDKRFH9FS212365/2015-toyota-highlander/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D21&sourceType=marketplace,5TDDKRFH9FS212365,Used 2015 Toyota Highlander Limited V6 AWD,2015,Toyota,Highlander,Limited V6 AWD,20579.0,21949.0,below_market,84407,11,Gas,Attitude Black Metallic,Black,Old Orchard Nissan,Skokie,IL,850.0,Chicago,IL,chicago_il,0,0,"Recent Arrival! Odometer is 42947 miles below market average! 18/24 City/Highway MPG Limited 2015 Toyota Highlander Limited Attitude Black Metallic 3. 5L V6 DOHC Dual VVT-i 24V AWD 6-Speed Automatic Electronic with Overdrive AWD. CARFAX One-Owner. Awards: * 2015 KBB. com Best Buy Awards * 2015 KBB. com 15 Best Family Cars * 2015 KBB. com 10 Best Certified Pre-Owned 3-Row SUVs Under $30,000","The list price of $20,579 for this 2015 Toyota Highlander is an excellent price! The average list price for similar models is $21,949 . Learn More",Listed 5 days ago,T1038A,"84,407 miles","$20,579","Skokie, IL (850 miles away)","$20,579","$21,949","Below $20,851","$20,851 - $21,729","$21,729 - $22,607","Above $22,607",,,,,,2015,Toyota,Highlander,Limited V6 AWD
https://www.truecar.com/used-cars-for-sale/listing/5TDDRKEC1PS166119/2023-toyota-sienna/?position=23&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-detroit-mi%2F%3Fpage%3D37&sourceType=marketplace,5TDDRKEC1PS166119,Used 2023 Toyota Sienna XSE 7-Passenger FWD,2023,Toyota,Sienna,XSE 7-Passenger FWD,43229.0,44429.0,near_market,38548,3,Hybrid,Cement,Grey Flannel,Victory Toyota of Canton CPO Hybrid Hybrid,Canton,MI,632.0,Detroit,MI,detroit_mi,0,0,"The right car at the right price, right now! This is a Local Trade with only 38,548 miles. A Like New Sweet Ride thats ready for your next adventure! Vehicle Serviced: Maintenance inspection completed Tire condition and pressure checked Brakes checked Oil and filter changed E-LO Smart Connect This 2023 Toyota Sienna XSE in Cement comes with Auto On/Off Headlights, LED Fog Lights, Power Adjustable and Heated Outside Mirrors, Power Sliding Side Doors, Power Liftgate, Seating for 7 with Premium Fabric Upholstery, 8-Way Power Adjustable Driver Seat, 7-Passenger Seating Configuration, and so much more! The Toyota Entune Audio System includes Apple CarPlay/Android Auto, 9-inch Touchscreen, Backup Camera, AM/FM Radio, Bluetooth Phone/Music, USB Ports, and Siri Eyes Free. Plus, this minivan is equipped with an advanced Safety Suite including Toyota Safety Sense 2. 0, Pre-Collision System, Lane Departure Alert, Dynamic Radar Cruise Control, and Automatic High Beams. This vehicle has been through an extensive multi-point inspection by one of our Certified Technicians. All necessary services have been performed for the appropriate mileage interval. We have also reconditioned this vehicle inside and out to ensure its in excellent condition, making it feel as close to new as possible for a vehicle of this year and mileage. Buy with confidence Family-owned & operated. This 2023 Toyota Sienna XSE is Toyota Certified, meaning its undergone a rigorous 160-point inspection and includes a 7-year/100,000-mile limited powertrain warranty and 1-year/12,000-mile comprehensive coverage. Enjoy peace of mind with Toyota's trusted certification program. Buy with confidence as all of our Pre-Owned Vehicles come with a 90-Day/3,000 Mile Warranty, plus our exclusive Car Doc maintenance program. The Car Doc Program includes 6 Complimentary Oil Changes and 6 Complimentary Tire Rotations for the first two years of ownership. Whether you have good credit, bad credit, or no credit, get pre-approved today at: https://www. yourdealership. com/financing/application. htm. This vehicle WONT last long at this price! Prices do not include tax, title, or registration fees. Must finance with the dealer. We serve customers from Ann Arbor, Ypsilanti, Canton, Brighton, Jackson, Southgate, Grosse Ile, Wyandotte, Taylor, Allen Park, Dearborn, Monroe, Farmington Hills, and the Detroit Metro Region. Don't wait, call us NOW at 734-495-3500. Super Polysteel: Our exclusive ceramic coating protects both the inside and outside of your vehicle, including paint, fabric, carpet, vinyl, and leather, helping your vehicle maintain its showroom shine for years to come. Nitrogen Tire Inflation: Say goodbye to frequent tire pressure checks and hello to enhanced safety and performance with nitrogen tire inflation. Includes 1 year of tire blowout protection, offering you peace of mind on every drive. CarDoc Connect: Safeguard your investment with the industry-leading CarDoc Connect Vehicle Recovery System. Advanced GPS technology allows you to track your vehicle in real-time and get alerts for routine service and maintenance checks. Rest assured, if the unthinkable happens, you'll be able to track your vehicle instantly. Don't miss out on this opportunity to drive home in a premium pre-owned vehicle with added peace of mind and convenience. Visit our dealership today and experience the ultimate in automotive excellence! INSTALLED AND APPLIED TO ALL VEHICLES ADDITIONAL CHARGE","The list price of $43,229 for this 2023 Toyota Sienna is a great price! The average list price for similar models is $44,429 . Learn More",Listed 14 days ago,17E03524,"38,548 miles","$43,229","Canton, MI (632 miles away)","$43,229","$44,429","Below $42,207","$42,207 - $43,984","$43,984 - $45,761","Above $45,761",,,,,,2023,Toyota,Sienna,XSE 7-Passenger FWD
https://www.truecar.com/used-cars-for-sale/listing/5TDDZRBHXNS210107/2022-toyota-highlander/?position=10&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D44&sourceType=marketplace,5TDDZRBHXNS210107,Used 2022 Toyota Highlander Limited AWD,2022,Toyota,Highlander,Limited AWD,38888.0,39986.0,near_market,38030,4,Gas,Moon Dust,Graphite,Nucar Toyota Norwood CPO,Norwood,MA,23.0,Boston,MA,boston_ma,0,0,"Toyota Certified, Excellent Condition, CARFAX 1-Owner, LOW MILES - 38,030! JUST REPRICED FROM $39,499, FUEL EFFICIENT 27 MPG Hwy/20 MPG City! Heated Leather Seats, 3rd Row Seat, Navigation, Sunroof, Alloy Wheels, Captains Chairs CLICK NOW! KEY FEATURES INCLUDE Leather Seats, Third Row Seat, Navigation, Sunroof, All Wheel Drive Rear Spoiler, MP3 Player, Privacy Glass, Keyless Entry, Remote Trunk Release. Toyota Limited with Moon Dust exterior and Graphite interior features a V6 Cylinder Engine with 295 HP at 6600 RPM*. Non-Smoker vehicle, Local owner. EXPERTS REPORT Great Gas Mileage: 27 MPG Hwy. A GREAT VALUE Reduced from $39,499. BUY WITH CONFIDENCE Certified vehicles must pass a thorough 160-point inspection, 7 Year/100,000 Mile Limited Powertrain Warranty, 12-Month/12,000-Mile Limited Comprehensive Warranty, 7 Year Roadside Assistance includes jump starts, lockouts, fuel delivery, flat tire service and more, Free CarFax Vehicle History Report included OUR OFFERINGS Come on down to Nucar Toyota of Norwood! Horsepower calculations based on trim engine configuration. Fuel economy calculations based on original manufacturer data for trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.","The list price of $38,888 for this 2022 Toyota Highlander is a great price! The average list price for similar models is $39,986 . Learn More",Listed 27 days ago,BS0510A,"38,030 miles","$38,888","Norwood, MA (23 miles away)","$38,888","$39,986","Below $37,986","$37,986 - $39,586","$39,586 - $41,185","Above $41,185",,,,,,2022,Toyota,Highlander,Limited AWD
